bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Video Games","/explore/video-games","/projects/zombieon","2015-05-29T23:59:59-07:00","USD","3","0.00006","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vquug0kwacf4j3ctqmns.jpg","false","false","null","2015-03-30T03:23:50-07:00","null","null","null","null","null","1192268","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Next-Gen Multiplayer Game! 

Let's start the real zombie apocalypse!","[""other""]","ZombieON"
"null","Comics","/explore/comics","/projects/detective-red-i-choose-you-vol-1--2","2019-10-27T23:59:59-07:00","USD","391","1.955","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lqhzzxxitoamcfhuosmf.jpg","true","false","null","2019-10-26T23:59:59-07:00","null","null","null","null","null","2555248","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A young detective with a  bad case of pokephobia.","[""books"",""fantasy""]","Detective Red : I Choose You! - Vol 1 -"
"null","Productivity","/explore/productivity","/projects/rollova-the-first-compact-digital-rolling-ruler","2018-09-13T23:59:59-07:00","USD","208307","4.2006","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/y77ecpwlebdcabrxcfri.jpg","true","false","null","2018-09-12T23:59:59-07:00","null","null","null","null","shipping","2400853","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Replace your traditional measuring tapes with a compact gadget that measure curves and lines.","[""design"",""furniture"",""3d printers"",""professional"",""men""]","ROLLOVA! The First Compact Digital Rolling Ruler"
"null","Phones & Accessories","/explore/phones-accessories","/projects/smartphone-android-5-1-pollici","2015-12-04T23:59:59-08:00","EUR","85","0.000425","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mx4o0awcah1cjdpri1yq.jpg","false","false","null","2015-11-04T02:34:15-08:00","null","null","null","null","null","1519532","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Lo smartphone che vorrai...
The smartphone that you want ...","[""smart phones""]","Smartphone Android 5.1 pollici"
"null","Food & Beverages","/explore/food-beverages","/projects/norwich-chocolate-festival","2015-09-07T23:59:59-07:00","GBP","126","0.084","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kx2maxkhwowwvciozm1q.jpg","false","false","null","2015-08-13T10:06:58-07:00","null","null","null","null","null","1356639","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Putting the CHOCOLATE back into NORWICH!!
Norwich Chocolate Festival Needs You!","[""other""]","Norwich Chocolate Festival"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/buy-island-for-syrian-refugees-off-coast-italy","2015-11-03T23:59:59-08:00","USD","35","0.0000035","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hp3tnwdkitmamc9elbtq.jpg","false","false","null","2015-09-04T02:35:38-07:00","null","null","null","null","null","1422238","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","More than 2,300 people have died at sea trying to reach Europe since January.","[""other""]","Buy Island For Syrian Refugees Off Coast Italy"
"null","Phones & Accessories","/explore/phones-accessories","/projects/zanco-smart-pen-the-world-s-thinnest-mobile-phone","2019-01-23T23:59:59-08:00","USD","79596","7.187","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cpoedab0hdqkqhydkve0.jpg","true","false","null","2019-01-22T23:59:59-08:00","null","null","null","null","null","2458800","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Incredibly portable, versatile, and useful, Zanco Smart Pen is a combination of phone and stylus pen","[""smart phones""]","Zanco Smart-Pen, The World's Thinnest Mobile Phone"
"null","Video Games","/explore/video-games","/projects/world-titans-war","2020-09-13T23:59:59-07:00","EUR","264","0.01056","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dciufvnfhrojpiwpzxog.jpg","false","false","null","2020-08-14T00:00:00-07:00","null","null","null","null","null","2620919","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The war game revolution","[""indie"",""pc"",""adventure"",""first-time founders"",""software""]","World Titans War"
"null","Dance & Theater","/explore/dance-theater","/projects/bernarda-alba-in-memoriam","2015-04-08T23:59:59-07:00","EUR","385","0.0275","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pa8utr20nudvbzaggkbq.jpg","false","false","null","2015-02-22T13:08:40-08:00","null","null","null","null","null","1136929","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An innovative mixed media performance that attempts to breath new life into Lorca's famous play.","[""other""]","Bernarda Alba : in memoriam"
"null","Environment","/explore/environment","/projects/reformed-sale-of-indulgences","2015-10-15T23:59:59-07:00","USD","2","0.004","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uwmxfdx9ktcmo4pjejhw.jpg","false","false","null","2015-08-16T10:32:28-07:00","null","null","null","null","null","1397233","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","You have sinned? We plant a tree, or two.. what have you done? ..well, lets plant a forest.","[""other""]","Reformed  sale of indulgences"
"null","Photography","/explore/photography","/projects/the-right-camera-for-the-job","2013-03-12T23:59:59-07:00","USD","110","0.055","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wq1bvriecvui5wmhd9k6.jpg","false","false","null","2012-11-12T15:16:30-08:00","null","null","null","null","null","275241","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Please support me in my goal of becoming a professional photographer by helping me get the equipment I need.","[""other""]","The Right Camera for the Job!"
"null","Transportation","/explore/transportation","/projects/urmo-ultra-light-foldable-urban-electric-vehicle","2018-11-07T23:59:59-08:00","EUR","208562","2.455661538462","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pm2zru69dkdqhb1qcjas.jpg","false","false","null","2018-11-06T23:59:59-08:00","null","null","null","null","prototype","2431172","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Self-balancing scooter with a patent-pending folding mechanism by ex-Tesla and ex-BMW engineers.","[""scooters""]","UrmO: Ultra-light, foldable urban electric vehicle"
"null","Film","/explore/film","/projects/tip-of-the-tongue-short-film","2020-10-09T23:59:59-07:00","USD","150","0.3","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ysvdoazif2rrrsf1ae8u.jpg","false","false","null","2020-09-06T00:00:00-07:00","null","null","null","null","null","2626671","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The last man on earth tries to remember the name of that thing. It’s just on the tip of his tongue.","[""comedy"",""short film"",""students""]","Tip of the Tongue Short Film"
"null","Local Businesses","/explore/local-businesses","/projects/remodel-and-expansion","2015-05-07T23:59:59-07:00","USD","60","0.01","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/y6wgjiknqvzsq3ohmovn.jpg","false","false","null","2015-03-23T10:50:51-07:00","null","null","null","null","null","1188578","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","""The Best of Glendale"" needs help remodeling and expanding!","[""other""]","Remodel and expansion"
"null","Writing & Publishing","/explore/writing-publishing","/projects/the-motorcycle-the-molecule-by-dougie-lux","2019-11-11T23:59:59-08:00","USD","6130","0.539090669246","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g7kbpnbebirfvgvrk3td.jpg","false","false","null","2019-10-02T00:00:00-07:00","null","null","null","null","null","2542995","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A humorous and risky adventure featuring Mayan Rulers, mischievous beavers & mind-bending molecules!","[""adventure"",""comedy"",""motorcycles"",""books"",""community""]","The Motorcycle & The Molecule by Dougie Lux"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/safetybackup-best-protect-your-favorite-backpack","2018-08-03T23:59:59-07:00","USD","297","0.297","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zhecko6p29vxkz5hix8y.jpg","false","false","null","2018-06-26T02:54:21-07:00","null","null","null","null","null","2384729","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","SafetyBackup is the World #1 backpack safety solution.  Your backpack needs to be protected !","[""backpacks"",""safety"",""adventure"",""security""]","SafetyBackup: Best Protect Your Favorite Backpack"
"null","Writing & Publishing","/explore/writing-publishing","/projects/send-chloie-to-the-odyssey-writing-workshop","2015-05-22T23:59:59-07:00","USD","2205","0.634532374101","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nqo18tdrq7jbsmjtnfun.jpg","false","false","null","2015-05-04T06:43:59-07:00","null","null","null","null","null","1242494","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support the dream! Help me spend six weeks of creative bliss fine-tuning my writing skills.","[""other""]","Send Chloie to The Odyssey Writing Workshop"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/tiny-cabin-on-wheels","2015-05-19T23:59:59-07:00","USD","82","0.017083333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/an2z49i9e67h3hpnscjp.jpg","false","false","null","2015-05-04T19:58:10-07:00","null","null","null","null","null","1254975","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Tiny cabin. Tiny dog. Tiny girl. Big dreams!","[""other""]","Tiny Cabin On Wheels "
"null","Health & Fitness","/explore/health-fitness","/projects/amazfit-zenbuds-fit-right-sleep-tight","2020-08-14T23:59:59-07:00","USD","1476647","68.91535","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hcabzxqi9gnsbehojewi.jpg","false","false","null","2020-06-30T00:00:00-07:00","null","null","null","null","shipping","2590609","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The super lightweight sleeping earbuds with noise-blocking design, soothing sounds, sleep monitoring","[""sleep"",""earbuds""]","Amazfit ZenBuds: Fit Right, Sleep Tight"
"null","Culture","/explore/culture","/projects/urban-confessional","2017-07-06T23:59:59-07:00","USD","38135","0.7627","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s8dm2qa5ul4chngzrdt4.jpg","false","false","null","2017-06-03T12:28:23-07:00","null","null","null","null","null","2126100","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are spreading the power of Non-Judgmental, Compassionate LISTENING, one street corner at a time","[""community""]","Urban Confessional"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/master-charts-trading-everyonecantrade","2019-03-25T23:59:59-07:00","USD","3255","0.217","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ma9oyitv10poq2plzmku.jpg","false","false","null","2019-02-23T00:00:00-08:00","null","null","null","null","null","2462531","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Democratizing Technical Trading Since 2014. Grab a Perk, And Start Trading. 

It's As Easy As 1-2-3!","[""software"",""websites""]","Master Charts Trading: #EveryoneCanTrade!"
"null","Art","/explore/art","/projects/imagine-that-the-book","2016-09-23T23:59:59-07:00","USD","2960","0.039466666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gcflyladchpxaax0syyh.jpg","false","false","null","2016-08-09T10:33:54-07:00","null","null","null","null","null","1821682","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Raising money for a powerful publicity campaign of this 305 page, hardbound, web-supported book.","[""books""]","IMAGINE THAT!  The Book"
"null","Music","/explore/music","/projects/hope-mystery-healing-a-christmas-story","2018-11-18T23:59:59-08:00","USD","1545","0.441428571429","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ahehtutueivdyezc5k03.jpg","false","false","null","2018-11-04T00:00:00-07:00","null","null","null","null","null","2435544","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help me share the wonder of Christmas through a reimagined take on the classic carol, Oh Holy Night.","[""music video"",""love"",""recording"",""short film"",""drama""]","Hope, Mystery, Healing: A Christmas Story"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/vintage-style-dress-watch","2020-08-31T23:59:59-07:00","AUD","111092","5.2066","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hn2en9hwxl5lymunnxaz.jpg","true","false","null","2020-08-30T23:59:59-07:00","null","null","null","null","null","2626421","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Designed by a female watchmaker.","[""watches"",""female founders"",""design""]","Vintage Style Dress Watch"
"null","Photography","/explore/photography","/projects/loosing-venice","2020-04-06T23:59:59-07:00","EUR","470","0.078333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/p4rgfl1aci3nvjytyekr.jpg","false","false","null","2020-02-06T00:00:00-08:00","null","null","null","null","null","2578969","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Photographic project dedicated to make  people aware of the problem of depopulation  in Venice","[""community"",""female founders""]","Loosing Venice"
"null","Human Rights","/explore/human-rights","/projects/democratic-belarus","2020-09-26T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wmpuza7lkj0qhpnzxacx.jpg","false","false","null","2020-08-27T00:00:00-07:00","null","null","null","null","null","2625697","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Belarus to survive","[""community"",""horror""]","Democratic Belarus"
"null","Audio","/explore/audio","/projects/a-usb-footswitch-for-faster-self-recording","2019-02-11T23:59:59-08:00","USD","2390","2.39","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r1hgfzfhjblca0iye8y2.jpg","false","false","null","2019-01-28T00:00:00-08:00","null","null","null","null","concept","2465167","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","One click of this footswitch deletes your last take, moves the playhead back, and begins recording.","[""recording""]","A USB Footswitch for Faster Self-Recording"
"null","Environment","/explore/environment","/projects/first-olympic-seed-festival","2017-04-02T23:59:59-07:00","USD","80","0.008","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/u3mfzmqqvbbuhz662yh4.jpg","false","false","null","2017-02-01T09:32:10-08:00","null","null","null","null","null","1982432","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","First Olympic Seed Festival & 17th Peliti Seed Festival in Greece","[""other""]","First Olympic Seed Festival"
"null","Art","/explore/art","/projects/music-art-festival-banditfest-15","2015-08-07T23:59:59-07:00","EUR","662","0.315238095238","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/b1orcm8bexujkdrvnsbn.jpg","false","false","null","2015-07-08T14:07:34-07:00","null","null","null","null","null","1307922","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support an initiative, helping young musicians to perform live and uniting the art community!","[""other""]","Music&Art Festival - BanditFest'15"
"null","Comics","/explore/comics","/projects/coming-soon--13","2015-07-29T23:59:59-07:00","USD","195","0.0039","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/otox1aagpbqk0efcolxa.jpg","false","false","null","2015-05-30T09:19:58-07:00","null","null","null","null","null","1286138","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Coming Soon","[""other""]","Coming Soon"
"null","Home","/explore/home","/projects/kopp-awesome-smart-mug-with-wifi-and-storage","2015-10-01T23:59:59-07:00","USD","152","0.0076","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/omjczvh6jlvln1p3e5ui.jpg","false","false","null","2015-08-30T01:35:55-07:00","null","null","null","null","null","1411090","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Your favorite mug turned smart. Wifi, memory & much more. 12 months FREE vpn access!","[""other""]","KOPP - Awesome Smart Mug with Wifi and Storage"
"null","Music","/explore/music","/projects/the-please-please-me-year-of-the-horse","2015-11-17T23:59:59-08:00","USD","1718","0.229066666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jwlfuffl1ytvvepofaz3.jpg","false","false","null","2015-09-28T20:48:48-07:00","null","null","null","null","null","1448876","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Our new album is ready for takeoff. Salvation songs to cry, sing, dance your way thru tough times.","[""other""]","The Please Please Me: Year of the Horse"
"null","Wellness","/explore/wellness","/projects/help-bring-the-grandmothers-together-for-humanity","2018-05-07T23:59:59-07:00","USD","2562","0.046581818182","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kakyq9tinpdlqsp086f2.jpg","false","false","null","2018-03-23T10:11:10-07:00","null","null","null","null","null","2353008","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Grandmothers Share Their Wisdom with Humanity at The Gathering for Humanity in May 2018.","[""community""]","Help Bring The Grandmothers Together for Humanity!"
"null","Tabletop Games","/explore/tabletop-games","/projects/the-brutos-orc-royal-art-rj-fantasy-football","2016-12-11T23:59:59-08:00","EUR","3594","1","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ruz9b4qog0shbdmgeynw.jpg","false","false","null","2016-10-27T11:55:13-07:00","null","null","null","null","null","1927135","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Get the most characteristic Orc Fantasy Football Team. All high quality 28mm metal and resin minis","[""sports""]","The Brutos Orc - Royal Art RJ  - Fantasy Football"
"null","Productivity","/explore/productivity","/projects/raven-health-emr-advance-hospital-management","2019-08-24T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fmub2c1rbozlq7tfutsw.jpg","false","false","null","2019-06-25T00:00:00-07:00","null","null","null","null","null","2517587","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Improving hospital management with AI &  patient data to improve overall care & overlooked diseases.","[""software"",""websites""]","Raven Health EMR - Advance hospital management"
"null","Health & Fitness","/explore/health-fitness","/projects/calfpro--2","2020-05-06T23:59:59-07:00","USD","478937","29.3522","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/i6wvpbdwr1xzukjupcsy.jpg","true","false","null","2020-05-05T23:59:59-07:00","null","null","null","null","null","2598878","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The First Leveraged Calf Stretching Tool","[""design"",""men"",""safety"",""sports"",""women""]","CalfPRO"
"null","Photography","/explore/photography","/projects/pfa-final-year-exhibition","2017-04-21T23:59:59-07:00","GBP","635","0.635","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vmo6u35mokprq4uos73q.jpg","false","false","null","2017-02-20T11:47:17-08:00","null","null","null","null","null","2037818","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Trying to raise money for a final year exhibition in London. Please help us make this happen :)","[""other""]","PFA FINAL YEAR EXHIBITION "
"null","Phones & Accessories","/explore/phones-accessories","/projects/telequeer","2015-10-25T23:59:59-07:00","USD","6","0.000048","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/j8vhc1yjcvlono6bosvg.jpg","false","false","null","2015-08-26T13:02:26-07:00","null","null","null","null","null","1379279","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","TeleQueer™ is the new way to watch TV on your computer, mobile device or existing TV.","[""other""]","TeleQueer"
"null","Film","/explore/film","/projects/where-i-ll-stay-an-original-short-set-in-bologna","2019-06-16T23:59:59-07:00","GBP","508","0.1016","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vdnlumxsfhp8gz7ukjnj.jpg","false","false","null","2019-04-17T00:00:00-07:00","null","null","null","null","null","2465939","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A short film about love, grief and sisterhood set in Bologna, Italy.","[""short film"",""drama"",""indie"",""lgbtq"",""women""]","Where I'll Stay, An original short set in Bologna"
"null","Health & Fitness","/explore/health-fitness","/projects/blacktop-plus-advanced-kinesiology-tape","2018-07-13T23:59:59-07:00","USD","13007","0.208112","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w5xb0kfcktvh3gz2qgii.jpg","false","false","null","2018-05-29T10:48:47-07:00","null","null","null","null","null","2369604","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Thank you for supporting us! Visit our website to buy our finished product.
www.blacktopplus.com","[""sports""]","Blacktop Plus: Advanced Kinesiology Tape"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/diversity-blog-help-us-reflect-on-ourselves","2019-06-02T23:59:59-07:00","USD","1615","2.633333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vz4jeqnlspcdep6dkuto.jpg","false","false","null","2019-05-03T00:00:00-07:00","null","null","null","null","null","2489709","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Diversity stories to help us become better humans.","[""websites"",""community"",""magazines""]","Diversity Blog: Help us reflect on ourselves"
"null","Human Rights","/explore/human-rights","/projects/for-the-children-of-gaza--3","2014-08-30T23:59:59-07:00","USD","360","0.36","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uajahm4qmqpv0sueqokf.jpg","false","false","null","2014-08-15T14:01:06-07:00","null","null","null","null","null","900968","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Gaza, Children, War, Children of War, Occupied Palestine","[""other""]","For the Children of Gaza"
"null","Camera Gear","/explore/camera-gear","/projects/saxon-s-first-camera","2013-05-10T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/scwnfhjlr30tvxsdetv0.jpg","false","false","null","2013-03-21T13:42:45-07:00","null","null","null","null","null","365123","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Please help me raise money for my first camera. =D","[""other""]","Saxon's first camera"
"null","Dance & Theater","/explore/dance-theater","/projects/new-dance-studio-for-ealing","2017-02-26T23:59:59-08:00","GBP","358","0.023866666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kqpsa83csmyoipohtj1f.jpg","false","false","null","2016-12-28T10:34:48-08:00","null","null","null","null","null","1624359","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Be a part of creating a new dance space for Ealing.","[""kids"",""community"",""kids""]","New Dance Studio For Ealing"
"null","Video Games","/explore/video-games","/projects/the-game-kiberarena3d","2017-06-03T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jlwtnlnhskz99ykhuhzi.jpg","false","false","null","2017-04-09T14:06:12-07:00","null","null","null","null","null","2088584","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","I want to create a universe, to command the fighting, which will gather over 2 000 000 players","[""other""]","The Game KiberArena3d"
"null","Film","/explore/film","/projects/no-place-like-home","2020-10-15T23:59:59-07:00","GBP","3055","1.222","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zbizmaoocvhzeh7vfagi.jpg","false","false","null","2020-08-16T00:00:00-07:00","null","null","null","null","null","2621678","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Thrilling social drama exploring the true kind nature of people in times of need.","[""short film"",""thriller"",""drama"",""women"",""suspense""]","No Place Like Home"
"null","Health & Fitness","/explore/health-fitness","/projects/c-rest-pillow-effortless-neck-relief-pillow","2020-07-01T23:59:59-07:00","USD","69530","10.82","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/c2oz6ucidvt2sqjkedty.jpg","true","false","null","2020-05-28T00:00:00-07:00","null","null","null","null","null","2602560","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Provides ergonomic support & helps neck posture for those with aches, pain, discomfort.","[""sleep"",""pillows"",""beds"",""design""]","C-Rest Pillow: Effortless Neck Relief Pillow"
"null","Local Businesses","/explore/local-businesses","/projects/vollendet-gruner-veltliner","2015-11-21T23:59:59-08:00","USD","13385","0.29097826087","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qbzb2okhlexrnbztglsw.jpg","false","false","null","2015-10-06T08:27:57-07:00","null","null","null","null","null","1415388","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Become part of creating 2015 VOLLENDET. 
Grüner Veltliner made by an Austrian in California.","[""other""]","VOLLENDET Grüner Veltliner"
"null","Environment","/explore/environment","/projects/skatepark--5","2017-11-10T23:59:59-08:00","USD","140","0.028","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/befllwdxo7amwxcu0nle.jpg","false","false","null","2017-10-11T20:09:30-07:00","null","null","null","null","null","2238261","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Translocating critically endangered marine apex predators to restore degraded habitat","[""social innovations""]","SkatePark"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/hit-da-bricks-a-prisoner-phone-in-show","2020-03-14T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/o8jflhmwgkwganwqk4dq.jpg","false","false","null","2020-01-14T00:00:00-08:00","null","null","null","null","null","2573021","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","HDB is a platform designed to give prisoners across the USA a voice to broadcast their talents.","[""recording"",""men"",""youtube"",""community"",""other""]","Hit Da Bricks - A Prisoner Phone In Show"
