bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Camera Gear","/explore/camera-gear","/projects/removu-k1-self-stabilizing-4k-camera","2017-11-02T23:59:59-07:00","USD","354853","6.99386","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lmgyzsdklnibjgix91eo.jpg","false","false","null","2017-09-19T04:59:26-07:00","null","null","null","null","prototype","2205275","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Handheld 4K Camera with an integrated gimbal, LCD screen and 4 hours of recording","[""other""]","REMOVU K1: Self-Stabilizing 4K Camera"
"null","Photography","/explore/photography","/projects/budget-photography","2013-07-03T23:59:59-07:00","USD","115","0.14375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jat1lorkqhchczrv4725.jpg","false","false","null","2013-06-04T15:16:22-07:00","null","null","null","null","null","428653","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Looking to start a business in photography and continue to help those who are unable to afford a photographer by offering free services.","[""other""]","Budget Photography"
"null","Health & Fitness","/explore/health-fitness","/projects/health-information-delivery-platform","2019-12-19T23:59:59-08:00","AUD","372","0.001301318109","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pfdrjcv3un4jtrvqhdac.jpg","false","false","null","2019-11-09T00:00:00-08:00","null","null","null","null","null","2556265","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Connecting People Dental Education & Dental Care Locally","[""apps"",""software"",""animation""]","Health Information & Delivery Platform"
"null","Transportation","/explore/transportation","/projects/bimoz-world-s-lightest-and-smartest-e-bike-drive","2016-05-15T23:59:59-07:00","USD","1671313","1.132951515152","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sbrto89zkgrqzyo2v7pv.jpg","false","false","null","2016-03-16T00:57:54-07:00","null","null","null","null","production","1667953","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Easily upgrade any bicycle, less than 2 kg incl. battery, direct drive technology without gears","[""bikes"",""bikes"",""e-bikes"",""sports"",""design"",""apps""]","bimoz - world’s lightest and smartest e-bike drive"
"null","Local Businesses","/explore/local-businesses","/projects/sacred-irish-tours","2015-05-21T23:59:59-07:00","USD","123","0.00205","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/m0agnat0hvtnnv22p9hf.jpg","false","false","null","2015-03-22T12:20:45-07:00","null","null","null","null","null","1183638","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Journey to sacred sites in Ireland - Awakening the Spirit within.","[""other""]","Sacred Irish Tours"
"null","Tabletop Games","/explore/tabletop-games","/projects/andoria-battlefields","2017-12-12T23:59:59-08:00","EUR","11944","1.137523809524","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/asd9cxstemgnc5wbvsxb.jpg","false","false","null","2017-12-11T23:59:59-08:00","null","null","null","null","null","2290377","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Andoria Battlefields combines drafting, area control and dice combat into an battle-race game.","[""other""]","Andoria Battlefields"
"null","Music","/explore/music","/projects/the-grumpytime-club","2019-09-11T23:59:59-07:00","USD","4280","1.0255","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vsyaaro0xduvhqnhthqt.jpg","false","false","null","2019-08-08T00:00:00-07:00","null","null","null","null","null","2524740","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Carrie Ferguson's new record for kids of all ages plus an ANIMATED VIDEO of the title track!","[""kids"",""music video"",""recording"",""animation""]","The Grumpytime Club"
"null","Comics","/explore/comics","/projects/cosmos-2-3-double-feature","2020-02-20T23:59:59-08:00","USD","235","0.47","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vyhllbv7vj3gvbkwd9kw.jpg","false","false","null","2020-01-21T00:00:00-08:00","null","null","null","null","null","2562117","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Now The Adventure Begins!!  Get the next TWO issues of the series with this exciting campaign!!","[""books"",""community"",""fantasy"",""indie"",""magazines""]","COSMOS #2 & #3 Double Feature"
"null","Health & Fitness","/explore/health-fitness","/projects/family-health-monitor-temperature-smartwatch","2020-06-27T23:59:59-07:00","EUR","411","0.012130334691","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dwsdmjy2fxltkc8lhq4e.jpg","false","false","null","2020-04-28T00:00:00-07:00","null","null","null","null","concept","2598465","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Buddy, The Family Doctor Smartwatch is a temperature watch with blood pressure & heart rate  alerts","[""watches"",""sports"",""smart watches"",""kids"",""gps""]","Family Health Monitor, Temperature Smartwatch"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/lithium-polymer-usb-rechargeable-smart-batteries","2019-09-13T23:59:59-07:00","USD","349629","26.308877990191","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vvdxf5u6k6puhxc95jf9.jpg","false","false","null","2019-09-12T23:59:59-07:00","null","null","null","null","prototype","2535855","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The high performance, convenient, and sustainable means to ditching disposable batteries.","[""batteries""]","Lithium Polymer USB Rechargeable Smart Batteries"
"null","Dance & Theater","/explore/dance-theater","/projects/dream-ticket-a-new-political-satire-at-fringe-nyc--2","2016-08-28T23:59:59-07:00","USD","4821","0.40175","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zx5ezhbgpieu1outk2y9.jpg","false","false","null","2016-06-29T09:10:06-07:00","null","null","null","null","null","1812557","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Give and become part of this timely new play satirizing politics, media, and election cycle madness.","[""other""]","DREAM TICKET: A New Political Satire at Fringe NYC"
"null","Transportation","/explore/transportation","/projects/calamus-one-ultrabike--2","2019-08-29T23:59:59-07:00","USD","511915","8.5792","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rsttvnhvt1uvfayf5vy0.jpg","false","false","null","2019-07-23T00:00:00-07:00","null","null","null","null","prototype","2527724","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The world's safest and most advanced Electric Bike with Blindspot assist, biometric scanner and GPS","[""e-bikes"",""bikes"",""design"",""scooters"",""skateboards""]","Calamus One - Ultrabike"
"null","Human Rights","/explore/human-rights","/projects/help-humanity-today-refugees-in-belgium","2015-09-14T23:59:59-07:00","USD","5718","2.759","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r7pyef4xbqmm7great9b.jpg","false","false","null","2015-09-04T16:06:46-07:00","null","null","null","null","null","1423004","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","In Belgium, there are refugees that are hungry, cold, and homeless- Please Help! #HelpHumanityToday","[""other""]","Help Humanity Today - Refugees in Belgium"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/applant-atree-in-your-home","2017-08-18T23:59:59-07:00","USD","4643","0.030953333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/x3i5ptyokgqhyl916wtv.jpg","false","false","null","2017-07-18T20:57:10-07:00","null","null","null","null","prototype","2169547","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","aTree grows fresh fruits, vegetables, and herbs in homes, all year round","[""social innovations""]","Applant - aTree in your home"
"null","Home","/explore/home","/projects/expanse-speakers-the-ultimate-sonic-experience","2017-07-03T23:59:59-07:00","USD","12845","0.214083333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bhprlgt6ve83tlsljnna.jpg","false","false","null","2017-05-04T18:48:48-07:00","null","null","null","null","null","2078167","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Revolutionary new electrostatic speakers, subwoofer and amplifier. Audio at the next level.","[""other""]","Expanse Speakers - The Ultimate Sonic Experience."
"null","Productivity","/explore/productivity","/projects/veediya-lk-financial-information-portal","2016-03-18T23:59:59-07:00","USD","250","0.25","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iizxg5qlmar1ajcchnqi.jpg","false","false","null","2016-01-18T11:23:03-08:00","null","null","null","null","null","1598137","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Financial Data at your Fingertips","[""other""]","Veediya.lk Financial Information Portal"
"null","Dance & Theater","/explore/dance-theater","/projects/the-founding-of-the-norm-foster-theatre-festival","2015-07-24T23:59:59-07:00","CAD","11680","0.224615384615","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jtpuw7s9ro7nbjzkdkms.jpg","false","false","null","2015-06-14T19:09:56-07:00","null","null","null","null","null","1263795","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Humour with Heart.","[""other""]","The Founding of The Norm Foster Theatre Festival!"
"null","Photography","/explore/photography","/projects/karmella-aspiring-model-and-photographer","2014-10-04T23:59:59-07:00","USD","60","0.12","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kws4riv5g1sgczkp4jjm.jpg","false","false","null","2014-09-05T21:57:14-07:00","null","null","null","null","null","931526","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","I really enjoy photography. Modeling is new to me, and I would really love to continue!","[""other""]","Karmella, Aspiring Model and Photographer"
"null","Comics","/explore/comics","/projects/six-gun-gorilla-long-days-of-vengeance-issue-7","2016-07-28T23:59:59-07:00","USD","50","0.014568764569","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bu7jwwxznsnnv85i0vg9.jpg","false","false","null","2016-06-18T15:09:25-07:00","null","null","null","null","null","1690449","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A very big ape with very big guns blowing very big holes in very bad people.","[""other""]","Six-Gun Gorilla: Long Days of Vengeance issue #7"
"null","Comics","/explore/comics","/projects/project-shadow-breed-pre-release-exclusive","2019-05-08T23:59:59-07:00","USD","245","0.163333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/inapvasez0scxcls2fnv.jpg","false","false","null","2019-04-08T00:00:00-07:00","null","null","null","null","null","2488579","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Government conspiracies, CIA Black Ops, and Werewolves! Yeah, we said Werewolves!","[""indie"",""fantasy"",""horror"",""adventure""]","Project Shadow Breed - Pre-Release Exclusive"
"null","Environment","/explore/environment","/projects/tejiendo-mares-de-solidaridad--2","2016-04-09T23:59:59-07:00","EUR","280","0.01696969697","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kkpetojgfkzjr0ry3bwg.jpg","false","false","null","2016-02-09T22:44:47-08:00","null","null","null","null","null","1638089","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Tejemos AZUL para proteger nuestros océanos","[""other""]","Tejiendo Mares de Solidaridad"
"null","Comics","/explore/comics","/projects/thrilling-comics-murder-and-mayhem","2019-10-23T23:59:59-07:00","USD","4754","0.432181818182","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ohf4dybvn6ws0oqsllgj.jpg","false","false","null","2019-09-18T00:00:00-07:00","null","null","null","null","null","2542085","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The heroes of yesterday and today come together in this relaunch of a golden age classic!","[""adventure""]","Thrilling Comics - Murder and Mayhem"
"null","Productivity","/explore/productivity","/projects/12freewifi-use-your-wifi-as-a-marketing-weapon","2016-06-24T23:59:59-07:00","USD","421","0.014033333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ugrbdpifpqsah7n4atz0.jpg","false","false","null","2016-04-25T01:39:17-07:00","null","null","null","null","null","1655641","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We develop a solution turning your current public WiFi into an automatic marketing, CRM and SEO tool","[""other""]","12FreeWiFi: use your WiFi as a marketing weapon!"
"null","Music","/explore/music","/projects/a-vibraphone-album","2018-07-23T23:59:59-07:00","USD","1642","0.6568","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/i2jfvebbheew1fwpmdww.jpg","false","false","null","2018-06-24T15:10:05-07:00","null","null","null","null","null","2390027","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Inspired by knowing that I will be dad! I am releasing my original music for a beautiful instrument","[""recording"",""album"",""music video"",""band""]","A vibraphone album!"
"null","Camera Gear","/explore/camera-gear","/projects/pocketcam-the-world-s-smallest-action-camera","2019-01-23T23:59:59-08:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jzqg5vesqwvxsp54jcqb.jpg","false","false","null","2018-12-24T00:00:00-08:00","null","null","null","null","null","2445362","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","22 Grams | 12 MP Sony Sensor | 1080P 60 fps | IP68 Waterproof | 4 Multi-Purpose Mounts","[""adventure"",""microphones"",""recording"",""sports"",""wireless""]","PocketCam: The World's Smallest Action Camera"
"null","Local Businesses","/explore/local-businesses","/projects/sf-campain","2015-10-28T23:59:59-07:00","USD","37165","0.185825","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uuy6sc9au676o9h7i2z0.jpg","false","false","null","2015-08-29T15:00:15-07:00","null","null","null","null","null","1414565","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Salveaza un suflet sincer..","[""other""]","SF campain"
"null","Human Rights","/explore/human-rights","/projects/project-tres-education-as-a-tool-for-empowerment","2019-08-23T23:59:59-07:00","USD","6142","0.76775","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/o0wolefbzstjvtv1lku1.jpg","false","false","null","2019-07-17T00:00:00-07:00","null","null","null","null","null","2524206","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Empowering women through education and skills-training to become economically independent.","[""community"",""female founders"",""social innovations"",""clothing"",""women""]","Project Três - education as a tool for empowerment"
"null","Education","/explore/education","/projects/omg-a-journal-of-religion-culture","2016-07-04T23:59:59-07:00","USD","1535","0.043857142857","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vmhymekmy9ktt5hkql17.jpg","false","false","null","2016-05-05T09:08:25-07:00","null","null","null","null","null","1149281","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us pay our writers and creative staff what they deserve.","[""social innovations""]","OMG! A Journal of Religion & Culture"
"null","Human Rights","/explore/human-rights","/projects/2nd-amendment-legal-defense-fund","2013-05-18T23:59:59-07:00","USD","51798","4.708909090909","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/art3lropvi6aaximjoyt.jpg","false","false","null","2013-03-19T10:28:23-07:00","null","null","null","null","null","363616","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This past weekend I was illegally arrested and disarmed. I am fighting for gun rights and against illegal search and seizure.","[""other""]","2nd Amendment Legal Defense Fund"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/help-little-cook-big-city-become-a-youtuber","2018-06-21T23:59:59-07:00","AUD","300","0.09375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zd2ejeuwwczwdaoxc3lz.jpg","false","false","null","2018-04-22T13:55:41-07:00","null","null","null","null","null","2368622","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Turning lemons into apples with an online lemonade stall!","[""kids""]","Help Little Cook Big City become a YouTuber"
"null","Productivity","/explore/productivity","/projects/moodtek-3d-printing-and-direct-to-garment-printer-upgrade","2013-09-16T23:59:59-07:00","USD","20","0.000869565217","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pllnvoi0dfnwosufmv7m.jpg","false","false","null","2013-08-17T08:58:40-07:00","null","null","null","null","null","489958","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Our goal is to upgrade our existing systems to provide products at an even BIGGER value for our customers and decrease turn-around time! PLUS 3D printing!","[""other""]","Moodtek 3D Printing and Direct-to-Garment Printer Upgrade!"
"null","Comics","/explore/comics","/projects/doomsday-kingdom-vol-1-graphic-novel","2020-07-08T23:59:59-07:00","USD","13905","1.623","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h2bisedytmhu3u9zpiaz.jpg","true","false","null","2020-06-07T00:00:00-07:00","null","null","null","null","null","2586209","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A zombie story with heart and guts... lots of them! 128 PAGES!","[""books"",""indie"",""horror""]","Doomsday Kingdom Vol. 1 Graphic Novel"
"null","Transportation","/explore/transportation","/projects/imbi-protective-bicycle-strap","2016-02-15T23:59:59-08:00","USD","396","0.0396","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fscivxg1gbaxfmhipxaq.jpg","false","false","null","2015-12-17T02:16:01-08:00","null","null","null","null","null","1540315","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Protect your bikes when transporting them on a bike rack - perfectly imbi-tween!","[""bikes"",""bikes""]","IMBI - protective bicycle strap"
"null","Human Rights","/explore/human-rights","/projects/a-christmas-midnight-run","2013-12-22T23:59:59-08:00","USD","225","0.45","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mb0o0bulj6iznwfsfcmg.jpg","false","false","null","2013-12-12T11:42:58-08:00","null","null","null","null","null","616538","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help me and my 15+ recruits clothe and feed the homeless on 12/23/13. All proceeds will go to straight to supplies!!","[""other""]","A CHRISTMAS MIDNIGHT RUN"
"null","Comics","/explore/comics","/projects/kinetic-identities-1","2020-10-26T23:59:59-07:00","USD","3400","1.5855","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xjgjktqckclpdyqugvwo.jpg","true","false","null","2020-10-25T23:59:59-07:00","null","null","null","null","null","2634901","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An action-packed superhero comic!","[""books"",""indie""]","Kinetic: Identities #1"
"null","Comics","/explore/comics","/projects/grey-matter-a-dark-sci-fi-comic-series","2020-10-18T23:59:59-07:00","CAD","5615","1.0778","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qao4nbogpswxrzc207rl.jpg","true","false","null","2020-08-19T00:00:00-07:00","null","null","null","null","null","2593460","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A street fighter looks for redemption by saving a young girl from a crime riddled sci-fi future.","[""animation"",""design"",""adventure"",""fantasy"",""other""]","Grey Matter - A Dark, Sci-fi Comic Series"
"null","Productivity","/explore/productivity","/projects/libra-turns-your-ipad-pro-into-a-macbook","2019-11-07T23:59:59-08:00","USD","329989","26.9076","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wh8utdwloqrw7el4yv1n.jpg","false","false","null","2019-11-06T23:59:59-08:00","null","null","null","null","null","2557113","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An iPad keyboard with trackpad, backlit and function keys brings you a MacBook-like experience","[""keyboards""]","Libra, Turns Your iPad Pro into a MacBook"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/ambassador-stainless-odourless-pima-cotton-shirt","2018-08-15T23:59:59-07:00","EUR","28581","1.041346153846","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nl2u35rjfckp3hfgsvvp.jpg","false","false","null","2018-06-16T08:58:57-07:00","null","null","null","null","null","2363051","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","World's Most Elegant & Eco-Friendly Shirt With 12 Plus Features, For A Perfect Look All Day Long!","[""clothing"",""men"",""shirts"",""golf""]","Ambassador: Stainless&Odourless Pima Cotton Shirt"
"null","Video Games","/explore/video-games","/projects/cereal-killaz-2-d-fighting-game-demo-build","2020-11-14T23:59:59-08:00","USD","15305","0.3061","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/l4rrkflcyaxebgtvnuwt.jpg","false","false","null","2020-10-15T00:00:00-07:00","null","null","null","null","null","2635269","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","At long last, the age old question will be answered: If they fought, who would win?","[""pc""]","Cereal Killaz: 2-D Fighting Game DEMO BUILD"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/flexsee-magnetic-hinge-smart-glasses","2020-10-28T23:59:59-07:00","USD","10594","2.0252","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ykvvv7hb7b5nv8jqb14t.jpg","true","false","null","2020-09-28T00:00:00-07:00","null","null","null","null","null","2614833","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Easy to carry glasses which are compatible with your smartphone thanks to its unique magnetic case .","[""smart phones"",""iphone"",""design"",""sunglasses"",""professional""]","FLEXSEE- MAGNETIC HINGE SMART GLASSES"
"null","Audio","/explore/audio","/projects/smartmike-true-wireless-mic-for-content-creators","2019-09-19T23:59:59-07:00","USD","400860","35.0387","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bymnmbpbfz3q9zuwsatz.jpg","false","false","null","2019-09-18T23:59:59-07:00","null","null","null","null","production","2544725","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Real-time auto-syncs microphone, Record & mix multichannel audio, Works with phone & DSLR","[""microphones""]","SmartMike: True Wireless Mic for Content Creators"
"null","Wellness","/explore/wellness","/projects/silence-finder-meditation-app-global-mindchange","2014-12-24T23:59:59-08:00","USD","563","0.001608571429","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g0oe4muxqxlgrdqhitcy.jpg","false","false","null","2014-10-25T22:00:44-07:00","null","null","null","null","null","950097","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Meditation without any dogma. Share your experiences. Find silent places.","[""other""]","Silence Finder Meditation App & Global Mindchange"
"null","Home","/explore/home","/projects/scrubsup-the-solid-shower-revolution","2020-09-03T23:59:59-07:00","GBP","57599","7.969","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r0rsv2qxdbkzimmnfuvk.jpg","true","false","null","2020-09-02T23:59:59-07:00","null","null","null","null","null","2627172","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The ScrubsUp reusable case and zero waste bars. No fuss. No waste.","[""camping"",""backpacks"",""beauty"",""design""]","ScrubsUp - The Solid Shower Revolution"
"null","Transportation","/explore/transportation","/projects/speedx-leopard-first-ever-smart-aero-road-bike","2016-04-21T23:59:59-07:00","USD","3164893","46.39752","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iwgc5au0zmuh0s8ivy62.jpg","false","false","null","2016-04-20T23:59:59-07:00","null","null","null","null","null","1697257","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The only smart aero road bike with the ability to help you train and track your progress in realtime","[""bikes"",""bikes""]","SpeedX Leopard - first ever smart aero road bike"
"null","Photography","/explore/photography","/projects/shotbox-the-pop-up-photo-light-studio-upgraded","2016-10-19T23:59:59-07:00","USD","226759","12.3194","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/oehvpaoahcrt0crcnovf.jpg","false","false","null","2016-10-18T23:59:59-07:00","null","null","null","null","null","1923578","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","SHOTBOX 2.0 : The Essential Pop-Up Photo Light Studio : professional quality pictures every time!","[""design""]","SHOTBOX : The Pop-Up Photo Light Studio Upgraded"
"null","Local Businesses","/explore/local-businesses","/projects/help-launch-elsewhere-music-venue-record-store","2018-08-03T23:59:59-07:00","GBP","3615","0.241","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mtbwiseo9bikvnlevaks.jpg","false","false","null","2018-07-04T18:48:48-07:00","null","null","null","null","null","2374181","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us to open a community focused  music venue and record store in Margate.","[""community"",""rock"",""indie""]","Help launch Elsewhere. Music Venue & Record Store"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/best-fit-apparel","2017-01-08T23:59:59-08:00","USD","25","0.001","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/a5tr5ujxjy8ovhip8wct.jpg","false","false","null","2016-12-09T10:11:54-08:00","null","null","null","null","prototype","1973716","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are geared toward the 186.4 billion fitness industry.  Targeting the 4 Billion Crossfit market.","[""clothing"",""shirts""]","Best Fit Apparel "
"null","Home","/explore/home","/projects/dome-sweet-dome","2015-08-18T23:59:59-07:00","EUR","432","0.108","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gtkfxcm9nu9i8mwcrwav.jpg","false","false","null","2015-07-19T10:26:48-07:00","null","null","null","null","null","1218082","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us to upgrade the wooden dome.","[""other""]","Dome, sweet Dome"
"null","Writing & Publishing","/explore/writing-publishing","/projects/the-worthy-wardrobe-by-morgan-a-wider","2020-04-18T23:59:59-07:00","USD","9040","1.13","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/idaazsgd2vbg767xjcum.jpg","false","false","null","2020-03-19T00:00:00-07:00","null","null","null","null","null","2586893","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This book is about the intersection between style and soul.  It will be published in July 2020.","[""books""]","The Worthy Wardrobe by Morgan A. Wider"
